user_id,reward,level
289557,176500,3
289565,5000,0
289587,2500,0
289648,42500,2
289657,30000,2
289684,8500,0
289689,7000,0
289719,3500,0
289745,4000,0
289749,21000,1
289759,7000,0
289773,1500,0
289781,66000,2
289788,1500,0
289801,13500,1
289813,126000,3
289815,3000,0
289876,3000,0
289882,4000,0
289905,797000,3
289906,55000,2
289914,4000,0
289918,37500,2
289919,1000,0
289945,3500,0
289956,8000,0
289982,5500,0
290015,13000,1
290016,4500,0
290023,14000,1
290030,4000,0
290088,10500,1
290098,2500,0
290139,22000,1
290224,5000,0
290271,20000,1
290285,29000,1
290300,10000,1
290316,14500,1
290327,55000,2
290346,7000,0
290349,12000,1
290408,8000,0
290416,2500,0
290419,29000,1
290425,53000,2
290426,1000,0
290436,27000,1
290441,15500,1
290454,32500,2
290472,13500,1
290510,6000,0
290512,81000,2
290520,3000,0
290528,8500,0
290587,1000,0
290589,87500,2
290597,26000,1
290606,2000,0
290616,74000,2
290629,17500,1
290648,23000,1
290672,108000,3
290686,13500,1
290689,9500,0
290705,5000,0
290734,3500,0
290758,2000,0
290805,1000,0
290827,1500,0
290852,33500,2
290854,6500,0
290857,1000,0
290875,24000,1
290900,14000,1
290907,2000,0
290909,10500,1
290917,9500,0
290944,11000,1
290984,97000,2
291007,169000,3
291022,3500,0
291116,27500,1
291120,1500,0
291121,5000,0
291166,44000,2
291199,1500,0
291235,2000,0
291255,91000,2
291276,29500,1
291282,2500,0
291296,3000,0
291341,37500,2
291362,14500,1
291364,3000,0
291396,4500,0
291426,1500,0
291448,14000,1
291467,2500,0
291479,7500,0
291483,11000,1
291502,5500,0
291526,2500,0
291559,19500,1
291615,62000,2
291645,1000,0
291675,3000,0
291691,1500,0
291702,1500,0
291720,3000,0
291739,1500,0
291740,5000,0
291754,1000,0
291771,26500,1
291781,5000,0
291792,4500,0
291819,3000,0
291825,26000,1
291832,1000,0
291833,6000,0
291859,67500,2
291868,3500,0
291882,3000,0
291895,4000,0
291902,1000,0
291915,35500,2
291918,10500,1
291920,4000,0
291939,1000,0
291947,1500,0
291952,70500,2
291967,1000,0
291979,6000,0
291985,14000,1
291987,2000,0
292018,4000,0
292026,23000,1
292030,72500,2
292054,16500,1
292061,5000,0
292111,55000,2
292135,22500,1
292151,4000,0
292173,36000,2
292176,15000,1
292182,13500,1
292185,92000,2
292210,38500,2
292213,137000,3
292220,19500,1
292224,8000,0
292241,1500,0
292324,133500,3
292329,14500,1
292335,77500,2
292362,1000,0
292370,4000,0
292381,12500,1
292385,5000,0
292399,16000,1
292433,16000,1
292464,18000,1
292490,3000,0
292491,6500,0
292535,1500,0
292539,1500,0
292574,8500,0
292587,11000,1
292595,4000,0
292597,2000,0
292624,38000,2
292634,7000,0
292658,2500,0
292690,1000,0
292743,1000,0
292769,15000,1
292885,2500,0
292889,4000,0
292895,1500,0
292913,5000,0
292933,27000,1
292941,2000,0
292945,2500,0
292953,4000,0
292960,19500,1
292988,8000,0
292991,6000,0
292996,1000,0
293010,3000,0
293017,15500,1
293027,17000,1
293038,2500,0
293056,5500,0
293068,3000,0
293123,5000,0
293135,26000,1
293136,163000,3
293158,16500,1
293164,46500,2
293184,49500,2
293192,18500,1
293277,25500,1
293294,9500,0
293296,1500,0
293315,6000,0
293331,1000,0
293350,2000,0
293358,2000,0
293363,3000,0
293440,140000,3
293492,4000,0
293530,3000,0
293532,500,0
293570,31500,2
293628,10000,1
293639,11000,1
293667,31500,2
293678,52500,2
293704,18000,1
293718,47000,2
293721,27500,1
293723,2000,0
293769,11000,1
293786,2500,0
293800,2500,0
293829,10500,1
293854,1000,0
293859,14000,1
293866,6500,0
293882,2000,0
293889,164000,3
293908,1000,0
293913,32500,2
293923,4000,0
293937,6000,0
293943,20500,1
293962,3000,0
293985,2500,0
294021,69000,2
294041,5000,0
294089,5000,0
294096,2000,0
294139,2000,0
294178,271500,3
294194,3000,0
294210,12000,1
294222,12000,1
294226,22000,1
294231,11000,1
294237,1500,0
294263,1000,0
294272,7000,0
294284,15000,1
294370,1500,0
294378,16500,1
294381,21000,1
294384,2500,0
294460,11000,1
294521,10500,1
294552,1500,0
294568,4000,0
294592,2000,0
294617,7500,0
294629,3000,0
294631,16000,1
294734,3500,0
294762,12000,1
294764,191000,3
294772,7000,0
294778,18000,1
294788,3000,0
294843,4500,0
294874,6000,0
294881,3000,0
294894,2000,0
294943,1000,0
294946,78000,2
294948,1500,0
294955,10000,1
294958,3500,0
294966,8000,0
294985,3000,0
295005,13000,1
295086,73000,2
295087,60500,2
295109,5000,0
295113,8000,0
295167,6000,0
295180,1000,0
295192,16500,1
295202,3000,0
295213,3500,0
295228,1500,0
295259,18000,1
295281,24000,1
295334,56500,2
295353,74500,2
295372,10500,1
295377,163000,3
295397,41500,2
295428,69000,2
295435,500,0
295450,1500,0
295474,13000,1
295502,2500,0
295515,20500,1
295517,48500,2
295521,33000,2
295539,30000,2
295565,15000,1
295572,6000,0
295613,21000,1
295655,11000,1
295662,4000,0
295686,2000,0
295729,7500,0
295740,45000,2
295798,53000,2
295831,42500,2
295848,299000,3
295864,15500,1
295870,29000,1
295873,4000,0
295955,11500,1
295958,23000,1
295987,20500,1
296000,1500,0
296003,2000,0
296011,2500,0
296021,7000,0
296072,2500,0
296076,10000,1
296100,13500,1
296130,45500,2
296137,8000,0
296143,2000,0
296147,39000,2
296167,2500,0
296212,20000,1
296214,13000,1
296253,4500,0
296262,13000,1
296265,1000,0
296271,2500,0
296277,1000,0
296290,15500,1
296293,32000,2
296310,31500,2
296317,8000,0
296325,1500,0
296336,32000,2
296344,2000,0
296369,9500,0
296374,3000,0
296419,23500,1
296424,7500,0
296430,123500,3
296433,3000,0
296465,24500,1
296468,1000,0
296491,1500,0
296495,2000,0
296530,1500,0
296671,18500,1
296681,2000,0
296701,6000,0
296702,8000,0
296713,9500,0
296737,6500,0
296769,1000,0
296789,1000,0
296797,9000,0
296806,2000,0
296821,24000,1
296824,39000,2
296839,26000,1
296871,2500,0
296875,2000,0
296906,70000,2
296908,8000,0
296909,84500,2
296929,2000,0
296946,12500,1
296963,4000,0
296981,3000,0
296982,4500,0
297002,55000,2
297060,1500,0
297061,6000,0
297066,18000,1
297070,8000,0
297078,48500,2
297106,1500,0
297142,7000,0
297149,39000,2
297152,3000,0
297153,4000,0
297160,1500,0
297162,15500,1
297219,5000,0
297233,1500,0
297236,10000,1
297260,20000,1
297268,8000,0
297295,50000,2
297297,1500,0
297313,2000,0
297356,16000,1
297369,1500,0
297376,1500,0
297383,1000,0
297385,80500,2
297414,3000,0
297421,1500,0
297460,4000,0
297474,7500,0
297486,18500,1
297497,1000,0
297528,2000,0
297570,500,0
297585,1000,0
297598,33000,2
297601,4000,0
297620,35000,2
297659,13000,1
297681,2000,0
297691,8000,0
297724,11000,1
297736,2000,0
297740,3000,0
297762,3000,0
297766,1500,0
297789,1500,0
297798,3000,0
297816,19000,1
297818,90000,2
297838,13500,1
297840,14500,1
297849,4000,0
297889,40500,2
297900,3500,0
297902,7000,0
297922,3000,0
297984,2500,0
297985,27500,1
298004,3500,0
298009,7000,0
298136,4000,0
298221,24000,1
298274,1500,0
298357,2500,0
298413,2500,0
298512,8500,0
298568,6000,0
298595,1000,0
298611,8000,0
298612,50000,2
298620,9000,0
298670,1500,0
298716,37500,2
298724,38000,2
298778,2000,0
298784,3000,0
298824,17000,1
298857,4000,0
298858,3500,0
298876,2000,0
298887,292000,3
298916,34500,2
299011,2500,0
299015,12000,1
299022,9500,0
299040,38000,2
299045,17000,1
299058,2000,0
299069,1000,0
299097,20000,1
299106,8000,0
299130,54500,2
299131,1500,0
299136,11000,1
299147,22500,1
299163,92000,2
299200,1000,0
299205,2000,0
299244,8000,0
299268,6500,0
299294,76000,2
299296,14500,1
299319,1500,0
299326,71000,2
299396,14000,1
299435,16000,1
299451,15000,1
299460,10000,1
299461,21000,1
299474,16000,1
299477,46000,2
299502,11000,1
299504,87500,2
299506,2000,0
299520,54000,2
299522,48000,2
299525,3000,0
299533,15000,1
299544,2500,0
299565,7000,0
299593,18500,1
299603,105000,3
299606,2000,0
299611,18000,1
299639,11000,1
299652,4500,0
299655,31500,2
299678,12000,1
299691,93000,2
299711,2500,0
299714,2000,0
299730,4000,0
299765,500,0
299787,7500,0
299788,22000,1
299805,11500,1
309720,61000,2
309722,1000,0
309728,11000,1
309760,1000,0
309779,47500,2
309783,1500,0
309795,1000,0
309813,123500,3
309814,10000,1
309821,9000,0
309836,1000,0
309850,6000,0
309854,1000,0
309864,1500,0
309869,30000,2
309916,4000,0
309942,1500,0
309962,4000,0
309963,12000,1
309980,12000,1
309984,16500,1
309986,2000,0
310035,5000,0
310104,1500,0
310161,11000,1
310177,1000,0
310192,16500,1
310247,5500,0
310251,2000,0
310291,2000,0
310299,1000,0
310338,1000,0
310357,3000,0
310367,1500,0
310377,4000,0
310381,2500,0
310401,67000,2
310425,1500,0
310438,3000,0
310484,16000,1
310486,19500,1
310534,3500,0
310544,6500,0
310548,3000,0
310559,1000,0
310567,47500,2
310599,15000,1
310610,1000,0
310645,500,0
310677,5500,0
310752,2500,0
310754,94000,2
310787,17500,1
310811,16000,1
310860,165000,3
310909,8500,0
310920,1000,0
310929,2000,0
310945,4000,0
310946,1500,0
310967,11000,1
310968,3000,0
310976,61500,2
310991,7000,0
310998,3000,0
311028,3500,0
311044,10000,1
311051,1500,0
311098,5000,0
311126,4500,0
311141,1500,0
311153,2000,0
311169,1000,0
311187,14000,1
311223,3500,0
311224,6500,0
311230,2500,0
311256,6000,0
311258,96000,2
311263,3500,0
311301,26000,1
311328,2500,0
311405,2500,0
311421,202000,3
311443,30000,2
311470,4000,0
311500,254000,3
311517,17000,1
311518,1500,0
311520,16000,1
311534,46000,2
311550,8500,0
311567,35000,2
311573,29500,1
311581,2500,0
311588,1000,0
311605,168000,3
311640,29500,1
311641,134000,3
311643,10500,1
311656,3500,0
311657,500,0
311668,100000,3
311703,9000,0
311721,4500,0
311726,4000,0
311753,29500,1
311761,2500,0
311764,18000,1
311783,4000,0
311814,17500,1
311833,2000,0
311845,25000,1
311852,4500,0
311856,1500,0
311863,3000,0
311895,4000,0
311907,80500,2
311947,1500,0
311971,39000,2
311984,1000,0
312026,8500,0
312036,12000,1
312043,2000,0
312058,4000,0
312071,16500,1
312096,2000,0
312097,7000,0
312104,2000,0
312142,142000,3
312149,15500,1
312166,73000,2
312193,5000,0
312197,6500,0
312205,5000,0
312211,1000,0
312215,15000,1
312219,36500,2
312221,11000,1
312230,3000,0
312275,7500,0
312328,3000,0
312333,67500,2
312346,4000,0
312358,3500,0
312435,8500,0
312455,2500,0
312479,1000,0
312503,32000,2
312511,2500,0
312522,18500,1
312528,2500,0
312552,9000,0
312558,5000,0
312602,14000,1
312606,10000,1
312610,2000,0
312670,64500,2
312676,35500,2
312678,11000,1
312680,24500,1
312691,1000,0
312692,3500,0
312694,1500,0
312697,13000,1
312709,96000,2
312715,1000,0
312760,10500,1
312765,2500,0
312868,42000,2
312869,34500,2
312875,111000,3
312894,2000,0
312920,3000,0
312947,1000,0
312958,158000,3
312963,27000,1
312984,1500,0
313024,2000,0
313035,6000,0
313046,2500,0
313053,71500,2
313061,4500,0
313078,9000,0
313085,3000,0
313087,69000,2
313159,111500,3
313163,1000,0
313177,30000,2
313181,9500,0
313192,2000,0
313204,22500,1
313233,1000,0
313291,8000,0
313330,10500,1
313335,2000,0
313352,25000,1
313357,1500,0
313381,46000,2
313414,3500,0
313437,2000,0
313443,11000,1
313449,1500,0
313465,12000,1
313497,1500,0
313524,38000,2
313531,271000,3
313555,8500,0
313565,2000,0
313583,21000,1
313585,4000,0
313594,6000,0
313609,1500,0
313647,1000,0
313652,6000,0
313665,121500,3
313684,11000,1
313712,3000,0
313757,4500,0
313765,9000,0
313779,1000,0
313782,5000,0
313789,26500,1
313796,21000,1
313845,6000,0
313853,3000,0
313854,19500,1
313857,4500,0
313866,2500,0
313870,60000,2
313875,12000,1
313885,36500,2
313886,40500,2
313941,10500,1
313955,2500,0
313985,11000,1
314001,8000,0
314028,5000,0
314033,13000,1
314037,29500,1
314045,12000,1
314052,6000,0
314055,1500,0
314057,49000,2
314071,8500,0
314075,3000,0
314077,8000,0
314095,23000,1
314131,15000,1
314227,492500,3
314236,2000,0
314240,28500,1
314251,1000,0
314269,7500,0
314295,39500,2
314299,44500,2
314302,2000,0
314304,1000,0
314308,99500,2
314315,5500,0
324331,11500,1
324339,8000,0
324344,3000,0
324358,2500,0
324359,2500,0
324365,9000,0
324382,9000,0
324411,2500,0
324435,9500,0
324439,14000,1
324449,40000,2
324478,70000,2
324490,2000,0
324522,1500,0
324529,8500,0
324540,2000,0
324586,22500,1
324592,93000,2
324653,10000,1
324661,12000,1
324680,2500,0
324691,9500,0
324730,4500,0
324732,34000,2
324743,45000,2
324753,29500,1
324773,2000,0
324787,27000,1
324801,2500,0
324823,2000,0
324838,11000,1
324840,6000,0
324861,2500,0
324875,16500,1
324891,89000,2
324916,11000,1
324967,1000,0
324986,5000,0
325021,3000,0
325024,48000,2
325025,2500,0
325041,4000,0
325042,91000,2
325092,47000,2
325114,1500,0
325116,2000,0
325119,116000,3
325128,3500,0
325135,28500,1
325138,1000,0
325142,2500,0
325146,24000,1
325152,3500,0
325167,4500,0
325178,52000,2
325179,7000,0
325248,2500,0
325254,3000,0
325255,1000,0
325274,16500,1
325299,48000,2
325306,2000,0
325309,21500,1
325311,77500,2
325316,53500,2
325344,129000,3
325387,3000,0
325401,1500,0
325411,0,0
325427,2000,0
325444,2000,0
325457,11000,1
325477,1000,0
325481,16500,1
325507,29500,1
325525,121000,3
325532,65500,2
325553,3000,0
325555,16000,1
325574,2000,0
325578,214500,3
325605,5000,0
325606,3000,0
325618,210000,3
325635,33500,2
325648,2000,0
325677,2500,0
325690,20500,1
325695,1000,0
325697,54000,2
325708,1000,0
325730,6000,0
325733,1500,0
325761,20000,1
325772,13000,1
325784,8500,0
325790,500,0
325796,51000,2
325823,41500,2
325851,2000,0
325870,7500,0
325886,12000,1
325894,1500,0
325935,30000,2
325945,4000,0
325947,5000,0
325983,1000,0
325994,2500,0
326027,2500,0
326028,1500,0
326036,3000,0
326051,559500,3
326075,20500,1
326081,25000,1
326082,1000,0
326085,221000,3
326113,1000,0
326120,17000,1
326132,1500,0
326148,41500,2
326149,3000,0
326151,3000,0
326153,4000,0
326177,8000,0
326183,16500,1
326190,2500,0
326194,7000,0
326217,22500,1
326236,8500,0
326242,27000,1
326243,165500,3
326258,16500,1
326262,16000,1
326301,2000,0
326310,12000,1
326320,2000,0
326325,1000,0
326326,96500,2
326336,3000,0
326354,3000,0
326359,62500,2
326367,34000,2
326394,1000,0
326397,17000,1
326401,8500,0
326412,21500,1
326413,8500,0
326421,5000,0
326426,15500,1
326428,13000,1
326439,32500,2
326441,10500,1
326456,1500,0
326476,31000,2
326489,24000,1
326504,6000,0
326520,180000,3
326540,8500,0
326548,2000,0
326584,2500,0
326590,15500,1
326607,4000,0
326644,60000,2
326654,26000,1
326675,2000,0
326709,1000,0
326724,47500,2
326726,8500,0
326732,1500,0
326737,11000,1
326755,18000,1
326760,11000,1
326773,1000,0
326787,6500,0
326797,65000,2
326800,2000,0
326804,1000,0
326816,1000,0
326826,1500,0
326841,7500,0
326849,6000,0
326861,2000,0
326889,1000,0
326902,4500,0
326912,1000,0
326931,35500,2
326932,6000,0
326939,174500,3
326961,2000,0
326965,3500,0
326984,6000,0
326987,2000,0
326998,9000,0
327010,11000,1
327012,13000,1
327017,33000,2
327023,3000,0
327047,4500,0
327053,3000,0
327055,1500,0
327064,21500,1
327069,4000,0
327090,23000,1
327104,4000,0
327107,47500,2
327120,1000,0
327123,16000,1
327136,1500,0
327163,116500,3
327203,4000,0
327239,7500,0
327259,8000,0
327316,37000,2
327317,6000,0
327318,3500,0
327319,44000,2
327345,91000,2
327371,44000,2
327372,3500,0
327383,180000,3
327405,2500,0
327413,3000,0
327432,15000,1
327434,15500,1
327438,3000,0
327439,130000,3
327443,3000,0
327463,1000,0
327464,18000,1
327469,15000,1
327491,25500,1
327505,4500,0
327512,14500,1
327513,3000,0
327522,166000,3
327526,5000,0
327532,1500,0
327535,94000,2
327539,49500,2
327545,6500,0
327558,10500,1
327559,3000,0
327572,2000,0
327580,38500,2
327585,33000,2
327598,1500,0
327621,2500,0
327629,26000,1
327632,278000,3
327636,2500,0
327645,1500,0
327666,2000,0
327682,1500,0
327702,5000,0
327742,54500,2
327765,6500,0
327786,7500,0
327789,27000,1
327792,3500,0
327813,196000,3
327827,2500,0
327853,30500,2
327898,16000,1
327904,1500,0
327918,2000,0
327941,821500,3
327967,6000,0
328015,3000,0
328031,6000,0
328032,3000,0
328049,2000,0
328062,241000,3
328070,2000,0
328080,8000,0
328097,1500,0
328103,8000,0
328112,6000,0
328115,9000,0
328122,8000,0
328126,20000,1
328134,3000,0
328170,65000,2
328179,70000,2
328192,31500,2
328197,3000,0
328229,54500,2
328230,18000,1
328241,1500,0
328270,14000,1
328281,1000,0
328303,12000,1
328325,14000,1
328349,3000,0
328364,6000,0
328373,30000,2
328377,21000,1
328381,129000,3
328402,1500,0
328430,2000,0
328439,14500,1
328441,1000,0
328444,202500,3
328449,7000,0
328459,100500,3
328473,2000,0
328475,2500,0
328476,13000,1
328501,1000,0
328512,42500,2
328513,36000,2
328515,1000,0
328520,17500,1
328542,3500,0
328545,10500,1
328546,58000,2
328557,3500,0
328560,22500,1
328593,30000,2
328601,7000,0
328609,2500,0
328633,3000,0
328646,58500,2
328650,5000,0
328671,2500,0
328674,2000,0
328690,3000,0
328703,1000,0
328728,2000,0
328729,68500,2
328753,7000,0
328755,4000,0
328786,2500,0
328806,10000,1
328843,2000,0
328853,10500,1
328860,6000,0
328865,6000,0
328890,7000,0
328899,6000,0
328938,6000,0
328944,41500,2
328949,49000,2
328967,1000,0
328973,14500,1
329019,14500,1
329039,4500,0
329044,559500,3
329068,115000,3
329075,1000,0
329110,5000,0
329123,8000,0
329132,17500,1
329162,11000,1
329180,20500,1
329189,566500,3
329190,61500,2
329194,3000,0
329213,11000,1
329232,2000,0
329242,20000,1
329250,14000,1
329256,7000,0
329271,3000,0
329299,13500,1
329304,7000,0
329308,1500,0
329317,251000,3
329331,288500,3
329342,18000,1
329360,43500,2
329366,71500,2
329373,51500,2
329374,2000,0
329401,1000,0
329412,3000,0
329417,500,0
329418,8000,0
329420,6000,0
329441,3000,0
329460,2500,0
329479,11500,1
329482,27000,1
329501,31000,2
329532,31000,2
329543,14000,1
329551,4000,0
329564,9000,0
329568,2000,0
329576,4000,0
329596,2000,0
329598,4500,0
329617,1500,0
329622,2000,0
329637,1500,0
329641,2000,0
329642,188500,3
329645,23500,1
329679,37000,2
329685,86000,2
329702,14500,1
329748,2500,0
329749,2500,0
329774,1000,0
329795,5000,0
329810,1500,0
329821,16500,1
329836,64500,2
329842,8000,0
329864,2000,0
329865,3000,0
329883,6500,0
329887,3000,0
329894,21500,1
329900,22500,1
329903,2000,0
329904,2000,0
329916,5000,0
329948,1000,0
329956,16500,1
329957,12000,1
329958,56000,2
329963,22500,1
329980,6000,0
329981,3000,0
329983,5000,0
329991,3500,0
330000,2500,0
330009,2500,0
330021,4000,0
330074,24000,1
330079,2500,0
330090,2000,0
330122,9500,0
330130,1000,0
330141,5000,0
330164,17500,1
330166,3000,0
330174,91000,2
330180,3000,0
330199,42000,2
330203,3500,0
330229,3000,0
330234,1000,0
330263,1000,0
330281,5000,0
330283,1500,0
330289,29500,1
330327,5000,0
330329,2000,0
330340,2500,0
330371,40000,2
330377,1000,0
330408,2000,0
330413,3000,0
330414,18000,1
330417,14500,1
330426,17500,1
330427,9000,0
330448,1000,0
330449,15000,1
330452,94000,2
330465,188000,3
330471,8000,0
330480,4500,0
330491,1000,0
330495,1500,0
330497,4000,0
330511,4000,0
330528,3000,0
330544,2000,0
330558,2500,0
330569,7000,0
330570,2000,0
330571,41500,2
330587,2000,0
330607,24000,1
330636,20500,1
330645,2500,0
330647,2000,0
330650,2000,0
330656,9000,0
330662,10000,1
330666,1000,0
330682,9500,0
330687,1000,0
330716,2000,0
330732,6000,0
330750,6000,0
330752,12000,1
330769,2000,0
330790,16500,1
330808,6000,0
330809,29500,1
330827,4500,0
330833,22000,1
330841,1500,0
330882,48000,2
330890,1500,0
330891,15000,1
330908,1500,0
330913,3000,0
330923,1000,0
330927,34500,2
330928,8000,0
330929,4000,0
330949,23500,1
330973,3000,0
330978,6000,0
330982,2500,0
330989,14500,1
330991,16500,1
331055,1500,0
331088,4500,0
331092,6000,0
331103,8000,0
331129,4000,0
331139,2500,0
331152,8000,0
331198,6000,0
331201,1000,0
331203,4000,0
331206,3000,0
331208,2000,0
331214,1000,0
331232,5000,0
331247,20000,1
341258,32500,2
341268,5500,0
341270,3000,0
341301,5000,0
341334,77000,2
341370,1000,0
341409,66000,2
341429,15000,1
341444,2000,0
341452,130000,3
341496,7000,0
341498,124500,3
341507,43500,2
341509,7000,0
341514,2000,0
341527,1500,0
341573,38000,2
341583,1500,0
341587,16500,1
341588,16500,1
341602,6000,0
341604,1000,0
341630,20000,1
341633,4500,0
341669,18000,1
341692,2000,0
341698,500,0
341714,17000,1
341744,1500,0
341760,9500,0
341806,30500,2
341807,1500,0
341851,2000,0
341900,2000,0
341902,2000,0
341944,21500,1
341962,9000,0
341964,2000,0
341970,28500,1
341976,1500,0
341980,3500,0
341982,24500,1
342020,3000,0
342065,2500,0
342081,2000,0
342083,9000,0
342086,5000,0
342089,2500,0
342099,1000,0
342104,41500,2
342115,5000,0
342124,2500,0
342135,2000,0
342140,2500,0
342142,7500,0
342209,2000,0
342210,8000,0
342211,3000,0
342215,5000,0
342258,1500,0
342260,11500,1
342270,77500,2
342274,3000,0
342275,18000,1
342287,12500,1
342293,4500,0
342308,1000,0
342320,2000,0
342349,2500,0
342350,2000,0
342358,16500,1
342374,1500,0
342386,2000,0
342398,2000,0
342432,3000,0
342433,1000,0
342439,24000,1
342442,14000,1
342446,4000,0
342448,4500,0
342450,14000,1
342471,1500,0
342477,19000,1
342502,1500,0
342514,263000,3
342521,12500,1
342530,2000,0
342539,8500,0
342540,8500,0
342553,1500,0
342568,1000,0
342611,1000,0
342687,2000,0
342711,2000,0
342731,3000,0
342747,31500,2
342770,54000,2
342795,1500,0
342812,10000,1
342833,28000,1
342847,7500,0
342851,2000,0
342871,6000,0
342874,2500,0
342924,10500,1
342929,4000,0
342943,2500,0
343056,12500,1
343065,9000,0
343070,224500,3
343075,9500,0
343091,2500,0
343097,1000,0
343104,46500,2
343116,1000,0
343126,1500,0
343150,11000,1
343160,26000,1
343177,6000,0
343186,7000,0
343212,14000,1
343226,1000,0
343233,18000,1
343242,5500,0
343245,19000,1
343257,46000,2
343261,1500,0
343269,2500,0
343277,2500,0
343296,1500,0
343324,6500,0
343327,7000,0
343329,9000,0
343342,5000,0
343346,23000,1
343400,23000,1
343418,13000,1
343424,66000,2
343428,3000,0
343443,28500,1
343453,20000,1
343454,47500,2
343457,26500,1
343460,8000,0
343462,5500,0
343476,1000,0
343484,26000,1
343507,5500,0
343514,9000,0
343515,2500,0
343575,8500,0
343579,3000,0
343587,3000,0
343607,157500,3
343651,15000,1
343664,9000,0
343673,24000,1
343694,18000,1
343715,6000,0
343732,43500,2
343737,17000,1
343746,113500,3
343752,1000,0
343764,4500,0
343775,1000,0
343783,10500,1
343799,74000,2
343853,10500,1
343856,1500,0
343867,4000,0
343870,7500,0
343883,3000,0
343886,2000,0
343899,157500,3
343901,2500,0
343903,6000,0
343907,2500,0
343918,88000,2
343921,65500,2
343947,1000,0
343956,17000,1
343974,6000,0
343987,1000,0
344000,54500,2
344025,153000,3
344029,2000,0
344064,1500,0
344068,3000,0
344107,35000,2
344114,5500,0
344130,136000,3
344170,65500,2
344182,10000,1
344191,1500,0
344218,10000,1
344223,1500,0
354213,154000,3
354228,9000,0
354239,30000,2
354265,15500,1
354275,121000,3
354301,3500,0
354365,27500,1
354380,1500,0
354381,8000,0
354384,10000,1
354390,1500,0
354402,2500,0
354418,68000,2
354434,16000,1
354438,1500,0
354451,42500,2
354493,1500,0
354502,1500,0
354551,10500,1
354559,2000,0
354565,1500,0
354573,1500,0
354624,13000,1
354630,2500,0
354669,3500,0
354676,169000,3
354677,21500,1
354685,4000,0
354694,15500,1
354702,1500,0
354709,1500,0
354711,120000,3
354734,68500,2
354746,4500,0
354756,2000,0
354761,43500,2
354781,1000,0
354792,81000,2
354797,1500,0
354828,1000,0
354846,27000,1
354886,2500,0
354887,26500,1
354910,10500,1
354933,19500,1
354949,6000,0
354955,10500,1
354961,2500,0
354967,9000,0
355045,1000,0
355050,1500,0
365058,3000,0
365074,2500,0
365097,28000,1
365125,2500,0
365136,34500,2
365162,7000,0
365169,3500,0
365171,6000,0
365178,12000,1
365179,7000,0
365186,2500,0
365200,1500,0
365206,30000,2
365236,1500,0
365265,4500,0
365275,15000,1
365288,3000,0
365314,114000,3
365315,297000,3
365319,25000,1
365328,2500,0
365334,5000,0
365340,8000,0
365341,8000,0
365361,5000,0
365368,10000,1
365392,1500,0
365396,7000,0
365428,50500,2
365434,78500,2
365435,2500,0
365446,41500,2
365466,1000,0
365514,77000,2
365532,144500,3
365541,2000,0
365557,4000,0
365569,3500,0
365614,12000,1
365616,15000,1
365628,2000,0
365630,50000,2
365637,33000,2
365649,9500,0
365651,36000,2
365662,11000,1
365674,2500,0
365683,9000,0
365719,65500,2
365725,45000,2
365756,7500,0
365771,1000,0
365776,4000,0
365784,74500,2
365802,2500,0
365805,16000,1
365810,3000,0
365820,5000,0
365858,5000,0
365862,1000,0
365873,8500,0
365886,2000,0
365904,1000,0
365913,4000,0
365922,5000,0
365934,3500,0
365943,18000,1
365990,18000,1
366001,4000,0
366015,3000,0
366020,104000,3
366027,18000,1
366032,11000,1
366035,1500,0
366036,14000,1
366051,7500,0
366068,7000,0
366075,8000,0
366096,2500,0
366124,1000,0
366151,16500,1
366175,4000,0
366187,2000,0
366209,32500,2
366216,6500,0
366244,1000,0
366262,23000,1
366269,10500,1
366273,3500,0
366276,4500,0
366286,2000,0
366313,28000,1
366326,20500,1
366335,12000,1
366342,4000,0
366345,6000,0
366346,10000,1
366350,14000,1
366376,2000,0
366377,8500,0
366387,13500,1
366395,16000,1
366414,11000,1
366429,3000,0
366433,8000,0
366446,9500,0
366451,11000,1
366452,5000,0
366455,1500,0
366510,1500,0
366526,51500,2
366537,3500,0
366570,2000,0
366608,2000,0
366609,12000,1
366622,94000,2
366625,16500,1
366643,2500,0
366653,6000,0
366658,11500,1
366662,1000,0
366669,42000,2
366679,4000,0
366688,21000,1
366711,3000,0
366715,3000,0
366717,12000,1
366721,33000,2
366727,25500,1
366732,4000,0
366741,34500,2
366761,500,0
366794,2000,0
366833,3000,0
366846,33500,2
366859,9000,0
366873,1000,0
366887,1000,0
366888,3000,0
366906,44500,2
366907,45000,2
366936,16500,1
366946,2500,0
366954,7500,0
366982,17500,1
366985,12500,1
366986,500,0
367002,7000,0
367058,24000,1
367065,2000,0
367083,1500,0
367085,2500,0
367132,10000,1
367133,17500,1
367138,2000,0
367141,69000,2
367145,6500,0
367192,8000,0
367220,1500,0
367223,4000,0
367233,1000,0
367234,12500,1
367246,2500,0
367258,1500,0
367269,4500,0
367290,4000,0
367303,3000,0
367334,8000,0
367350,80000,2
367384,6000,0
367417,3500,0
367448,40000,2
367454,3500,0
367455,36500,2
367462,1000,0
367467,59500,2
367471,27000,1
367479,14500,1
367481,1500,0
367483,7500,0
367534,500,0
367535,27000,1
367542,3000,0
367593,8000,0
367595,1000,0
367603,1000,0
367610,3000,0
367616,1500,0
367644,10000,1
367651,2000,0
367653,9000,0
367662,45000,2
367666,36500,2
367681,1000,0
